,Unnamed: 0,date,title,url,count
8786,1030,20200410," 文대통령-빌 게이츠, 백신·치료제 개발 협력…""韓, 세계의 모범""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009809410,1872
8787,1031,20200410," 빌 게이츠, 문 대통령에 “한국이 세계 모범…코로나19 백신 협력”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0003003036,718
8792,1036,20200410, [속보]文대통령 “부활절·총선 잘넘기면 생활방역 전환 가능…조금 더 힘내자”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001660682,2613
8800,1044,20200410," 문 대통령, 빌 게이츠와 25분간 통화…""코로나 백신·치료제 개발 협력하자""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004322312,1216
8804,1048,20200410," 문대통령 ""부활절·총선 잘넘기면 사회적 거리두기→생활방역""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011539608,896
8809,1053,20200410," 빌 게이츠, 文대통령에 ""韓 대응 전 세계 모범…저도 배울 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009809177,1260
8813,1057,20200410," [속보]文대통령, 빌게이츠와 통화…코로나19 백신·치료제 개발 협력",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004659567,680
8861,1105,20200410," 文대통령 부부, 4·15 사전투표로 투표 독려…마스크에 장갑(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009807991,613
8875,1119,20200410," 文대통령 부부도 사전투표, ""사전투표로 분산되면 좋겠다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003522585,639
8895,1139,20200410," 文 ""치료제 개발 끝을 보라"" 독한 주문, 이유는",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004392340,5290
8896,1140,20200410," 文, 22번째 '코로나 통화'...인도 총리 ""전세계가 한국 칭찬""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004406064,511
8897,1141,20200410," 文, 장관들에게 ""돈 아끼지 말라""…치료제·백신개발 독려",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004392334,1841
8901,1145,20200410, 野 반발에도… 文대통령 하루 걸러 현장 방문,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003280205,1724
8903,1147,20200411," 문 대통령, 임정 101주년 기념식 참석…'새로운 백년' 강조(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011541072,390
8964,1208,20200411, 오후1시 누적투표율 19.08%...전남 27.14% 최고(속보),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003723204,429
8979,1223,20200411," 文대통령 ""친일 아닌 독립운동이 우리 역사의 주류""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004406716,4749
8981,1225,20200411," 문재인 대통령 ""친일 아니라 독립운동이 역사의 주류""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004322617,1584
8987,1231,20200411," 文대통령 ""친일 아닌 독립운동이 우리 역사의 주류""[전문]",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004406707,779
8988,1232,20200411," 文대통령 ""친일이 아니라 독립운동이 우리 역사 주류 확인""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009809991,430
8989,1233,20200411," 문대통령 ""어떤 위기오든 통합된 힘으로 다시 위기극복할 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004579710,1107
8995,1239,20200411," 빌 게이츠, 문 대통령과 통화에 보수 네티즌 ""대깨문이냐"" 부글",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004406663,5351
9006,1250,20200412," U2 보노, 문 대통령에 'SOS' 서한…韓 의료장비 지원요청",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011543018,361
9017,1261,20200412," 文 ""끝을 보라"" 사흘만에 치료제·백신 '범정부지원단' 뜬다",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004407006,3050
9021,1265,20200412, ‘아세안+3 총선 하루 전?’ 질문에 靑 “정치적 해석 연계될 여지 없다”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003723398,450
9032,1276,20200412," 文대통령, 부활절 맞아 ""대한민국의 새로운 삶 준비하겠다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=029&aid=0002593223,653
9033,1277,20200412," 文대통령 ""코로나 반드시 극복…희생·헌신 국민 자랑스러워""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=629&aid=0000022554,493
9036,1280,20200412, 문 대통령 “코로나19 뒤 확연히 다른 세상과 맞닥뜨리게 될 것”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002493197,2342
9037,1281,20200412, 문대통령 “예수 부활처럼 새로운 희망…반드시 코로나 극복”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001660934,680
9047,1291,20200413," IMF 대량실업 언급한 문 대통령 ""기업 고용 유지할 특단의 대책 나와야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004407841,1866
9048,1292,20200413, '70년 혈맹'부터 경제파트너까지 文대통령에 코로나 'SOS',https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004393981,415
9049,1293,20200413," 문 대통령 ""코로나 진단키트 등 가능한 많은 국가에 도움 줄 것""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011545973,1686
9053,1297,20200413," 文대통령 ""GNP대신 국민행복지수 지표삼는 부탄 정부에 감명…한국에 참고""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=029&aid=0002593577,824
9087,1331,20200413," 문 대통령, ""특단의 고용대책 실기해선 안돼""…다음주 비상경제회의서 기업 고용 유지 대책 발표",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=030&aid=0002877913,414
9089,1333,20200413," 문대통령 ""경제살리기 시작도 끝도 일자리…IMF경험 되풀이안돼""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011544899,2482
9090,1334,20200413," 文 ""기업들 어려워도 고용 유지해야..과감한 대책 강구""(상보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004393775,405
9091,1335,20200413, 文대통령 “역대 최고 사전투표율…국민 집단지성 존경”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001661485,6038
9095,1339,20200413," 문 대통령 ""고통의 시작일지도…IMF 실업경험 되풀이 말아야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004583414,1060
9108,1352,20200413," [속보]文대통령 ""고용문제 특단 대책 세워라...IMF 되풀이 말아야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004407632,769
9139,1383,20200413," 文대통령 지지율, 54.4%…무직층에서 12.0%P 급상승",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004323166,3200
9140,1384,20200413," WHO·빌 게이츠와 통화한 지난주, 文대통령 지지율 54.4%",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004618703,787
9145,1389,20200413, 文대통령 지지율 54.4%…긍·부정 격차 12.1%p로 벌어져,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009811859,1335
9152,1396,20200414," 文대통령 ""긴급재난지원금 미리 신청""...野 ""관권선거""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004408569,1198
9158,1402,20200414," 文대통령, 아세안+3 화상회의 ""경제교류 필수 흐름 유지해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009816287,360
9160,1404,20200414," 文 ""기업인 교류로 코로나충격 최소화해야""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003724730,526
9169,1413,20200414," 文대통령 “한국, 점차 안정화 단계…성공적 극복 확신”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001662076,1326
9196,1440,20200414, 코로나19 긴급재난지원금 계획 통과..文 “가장 중요한 건 속도”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004619952,989
9200,1444,20200414," 문 대통령 ""국회 심의 기다리지 말고 재난지원금 신청 받으라""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003349132,2101
9201,1445,20200414," 文대통령 ""재난지원금, 지급 대상자에게 미리 신청 받으라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009815431,1597
9202,1446,20200414," 문대통령 ""긴급재난지원금, 지급대상자에 미리 통보하라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011547726,891
9203,1447,20200414, 하필 총선 전날에... 대통령은 돈 얘기를 꺼냈다,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003523546,8565
9204,1448,20200414, '70% 가구에 100만원' 재난지원금 추진계획 국무회의 통과(종합),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004585892,789
9206,1450,20200414," 文대통령 ""긴급재난지원금 국회 통과 기다리지 말고 대상자에 미리 통보"" (상보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004661457,968
9216,1460,20200414," 문 대통령 ""세계경제와 함께 우리 경제 역시 충격 가시화""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003349026,1970
9218,1462,20200414," 文대통령 ""포스트 코로나 준비해야...위기를 기회로""[전문]",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004408177,396
9220,1464,20200414," 文대통령 ""코로나19가 세계질서 재편…변화 주도해 나갈 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004394272,934
9226,1470,20200414," 文대통령 ""한국, 위기의 나라에서 방역 세계적 표준""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003523506,482
9231,1475,20200414, 文대통령 “경제적으로 본격 위기 시작..고용·기업 추가 대책 준비”(속보),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004619751,817
9236,1480,20200414, [속보]文대통령 “긴급재난금 예타면제 의결…총선 끝나면 추경안 제출”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001661781,2045
9290,1534,20200414," 코로나 전부터 한국 의료기술 도입한 우즈벡 ""이상적 결과""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004394032,2499
9291,1535,20200414," '히말라야의 추억' 떠올린 文, 부탄총리 통화에서 '행복' 언급한 이유",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004394029,2413
9298,1542,20200415," [속보]‘文대통령 복심’ 윤건영, 서울 구로을 당선 확실",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001662353,991
9306,1550,20200415," 지상파 3사 “민주·시민, 단독 과반의석 전망···통합·한국당 참패”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003724955,1228
9324,1568,20200415, 윤영찬·윤건영·고민정…'문재인 청와대' 출신 후보 25명 성적표는,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004588166,444
9325,1569,20200415," 文 ""세계질서 바뀐다"" 방역·경제·외교 '트리플 리더십' 박차",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004394643,7810
9338,1582,20200416," 文대통령 ""총선 진정한 민심 보여줘…결코 자만 않을 것""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009820700,1363
9342,1586,20200416," 文대통령 ""위대한 국민 선택, 막중한 책임 온몸으로 느껴""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003350333,683
9363,1607,20200416," [2보] 문대통령 ""위대한 국민의 선택…막중한 책임 온몸으로 느낀다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011554278,2354
9373,1617,20200416," [1보] 문 대통령 ""위대한 국민의 선택…기쁨 앞서 막중한 책임 느껴""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011554269,554
9385,1629,20200416," 문 대통령 ""코로나19 대응에 세월호 교훈 담겨""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003350064,491
9388,1632,20200416," 文대통령 총선 후 첫 메시지 '세월호 유가족 위로""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003725219,418
9391,1635,20200416," [전문]文 ""세월호 6주기, 아이들이 남겨준것은 공감""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004395214,1189
9393,1637,20200416, 문 대통령 “코로나19 대응 자세와 대책에 세월호 교훈 담겨”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0003004021,570
9395,1639,20200416, 문대통령 “세월호 진실규명 최선…그리움으로 몸마저 아픈 4월”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001662470,461
9396,1640,20200416," [속보]文대통령 ""코로나 대책에는 세월호의 교훈 담겨""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004409081,3795
9397,1641,20200416, 윤영찬·한병도·윤건영·고민정 당선…靑 출신인사 대거 국회입성,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004590952,670
9398,1642,20200416, 靑 출신 대거 입성 ‘친문 파워’,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001311897,573
9401,1645,20200416," 국정 장악력 한층 강해진 靑, 고용대책-남북교류 속도낼듯",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003281157,637
9409,1653,20200417, 여권의 거세지는 '윤석열 퇴진' 압박…靑은 신중 모드,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=119&aid=0002396866,667
9410,1654,20200417, 문 대통령 국정지지도 59% ‘18개월 만 최고’ [한국갤럽],https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001312476,2426
9417,1661,20200417, 文 대통령 “위대한 국민의 선택… 막중한 책임 느껴”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001312369,1256
9418,1662,20200417, 개헌 빼고 다 할수 있는 슈퍼여당… 앞으로 1년 ‘입법 속도전’,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003281354,735
9425,1669,20200418," [속보] 문대통령, 트럼프 대통령과 전화통화…올해 두 번째",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004595083,418
9428,1672,20200418," 유시민, '범진보 180석 발언' 사과하며 정치비평가로서 은퇴 선언",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003726264,1079
9430,1674,20200418, 경찰-국정원 개혁법안 박차… 전작권 조기전환 나설수도,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003281555,1312
9434,1678,20200419," “문 대통령님, 큰 승리 축하드린다” 친필 사진 보낸 트럼프",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0003004501,1489
9445,1689,20200419," 정부, 5월5일까지 사회적 거리두기 연장…종교시설 등 제한 완화(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011558169,1160
9451,1695,20200419," '슈퍼여당' 의석수 위에…트럼프 ""文, 그레이트 윈"" 친필 메시지(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004595731,574
9464,1708,20200419, “채널A·TV조선 재승인 취소해달라” 청와대 청원 20만명 넘어,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0003004469,4084
9469,1713,20200419," “대한민국 악의축, 일베 폐쇄 요구합니다”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001312785,1821
9516,1760,20200419," ""IMF이후 최악 경제위기"" 규정…포스트코로나 위기극복 총력체제",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011557752,700
9522,1766,20200419," 문 대통령 ""4·19혁명은 대한민국 민주주의의 굳건한 뿌리""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003351027,394
9549,1793,20200419," 4.19 기념식 참석한 文대통령 ""포스트 코로나 준비""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003524679,609
9550,1794,20200419, [속보]文대통령 “최악 경제위기 이겨내야한다…핵심은 일자리”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001663608,372
9592,1836,20200419," [속보] 문대통령, 취임 후 첫 4·19혁명 기념식 참석…60주년 기념",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004595239,589
9595,1839,20200419, '라임사태 다 막았다'던 전 靑행정관 구속…수사 '윗선' 향하나,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011557378,1653
9597,1841,20200419," 트럼프 ""총선 큰 승리 축하""...文 ""코로나 호전 큰 도움""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004410488,514
9603,1847,20200419," 트럼프 ""총선 큰 승리"" 축하…""한국 코로나대응, 최상의 모범""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011557324,2568
9604,1848,20200419, [속보] 트럼프 “文대통령이 총선 큰 승리”…文대통령 “코로나 호전 도움”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001663555,704
9606,1850,20200419," 文 ""코로나 호전, 총선 승리 큰 도움""…트럼프 ""큰 승리 축하""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009822925,436
9618,1862,20200420," [속보] 靑 ""일본 마스크 지원, 중대본 차원에서 논의된 바 없어""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004664698,2313
9646,1890,20200420," 문대통령 ""총선민의, 국난극복 힘모으자는 뜻…담대히 나아갈것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011559934,777
9648,1892,20200420, 文대통령 “K방역 이어 K경제…위기극복 ‘세계적 표준’ 되겠다”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001664188,1188
9718,1962,20200420, [기자의 눈] '180석 민심'을 윤석열 몰아내기로 오인하는 여권,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=119&aid=0002397052,557
9729,1973,20200421," 조코위, 文대통령에 ""韓 방역물품들이 코로나 극복 큰 기여""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009827629,755
9731,1975,20200421," 인니 대통령 ""총선 승리, 문 대통령 리더십 결과""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004599951,522
9733,1977,20200421," 한-인도네시아, 경제동반자…'포스트코로나' 공조(상보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004398044,683
9738,1982,20200421," 청, '김정은 위중설' 이례적 신속 진화…경제·남북관계 악영향 우려",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004599888,388
9744,1988,20200421, 주기적인 김정은 건강이상설...정부는 '악영향' 차단에 집중,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=030&aid=0002879226,393
9748,1992,20200421," 김정은 건강이상설에 靑 ""정상 활동 중…측근과 지방 체류""(종합2보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009827256,361
9757,2001,20200421," 청, 김정은 건강이상설 서둘러 차단…남북관계 악영향 고려한 듯",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011562316,665
9768,2012,20200421," [1보] 청와대 ""김정은 건강이상설 관련 특이동향 식별 안돼""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011561801,381
9771,2015,20200421," 최강욱 ""법정 설 사람은 정치검사""…첫 재판서 혐의 전면 부인(종합2보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011561741,668
9803,2047,20200422, 대통령이 '코로나 모범' 계속 칭찬한 도시는?,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003525699,455
9844,2088,20200422, '한국판 뉴딜' 꺼내든 문 대통령…'3차 추경' 국회 역할도 주문,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011564383,1052
9899,2143,20200422, [데일리안 여론조사] 총선 승리에…文대통령 지지율 57.1%까지 상승,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=119&aid=0002397638,401
9987,2231,20200423," 靑 NSC ""북한 내부에 특이 동향 없다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004413751,370
10020,2264,20200423," 거제 찾은 文, ""충무공처럼 12척 배로 해운 위상 되살릴 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003526015,644
10120,2364,20200423," ‘전국민 지급, 자발적 기부’ 본지 제안한 날, 靑 ‘결단’…문대통령 ‘1호’ 유력",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001665628,491
10121,2365,20200423," 마크롱 부인, 김정숙 여사에 ""강경화, 정은경 눈부신 활동 인상적""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009830456,725
10145,2389,20200423, 당정간 혼선 계속되자… 文대통령 ‘자발적 기부’ 대안으로 제안,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003282420,1603
10146,2390,20200423," 통합당 “기부 충당, 듣도 보도 못해… 수정 예산안 내라”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003282419,455
10152,2396,20200424, 남아공 대통령마저 감동시킨 文 한마디는…,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004399957,2150
10169,2413,20200424," 청와대 ""추경통과 전제로 긴급재난지원금 5월 13일 지급 준비""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011570381,717
10178,2422,20200424," 文 대통령 탄핵 청원에… 靑 ""국민 뜻 겸허히 받아들여""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=022&aid=0003459653,840
10180,2424,20200424," [레이더P] 靑, 문대통령 탄핵·응원 국민청원에 ""어느 의견도 허투루 듣지 않겠다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=009&aid=0004563517,685
10190,2434,20200424," 문 대통령 긍정평가, 부정평가 2배를 넘었다",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001314901,873
10199,2443,20200424," 정총리 ""공적 마스크 구매량, 다음주부터 1인당 3매로 확대""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011568884,1284
10203,2447,20200424," [1보] 정총리 ""공적 마스크 구매량, 다음주부터 1인당 3매로 확대""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011568812,914
10206,2450,20200424," 文 해운업 재건 키워드는 5·1·5…""충무공처럼 국난극복""(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004399494,453
10208,2452,20200424," 김정숙 여사, '세계 최대' 컨테이너선 '대모' 되다",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004413871,802
10209,2453,20200424," 고민정 1억5000만원, 이낙연 4억 재산 늘었다",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003526072,2684
